(0.1, 0.0011276499774470004, 1.0)
(0.2, 0.0011276499774470004, 1.0)
(0.30000000000000004, 0.0011276499774470004, 1.0)
(0.4, 0.0011276499774470004, 1.0)
(0.5, 0.0011276499774470004, 1.0)
(0.6000000000000001, 0.0011276499774470004, 1.0)
(0.7000000000000001, 0.0011276499774470004, 1.0)
(0.8, 0.0011276499774470004, 1.0)
(0.9, 0.0011276499774470004, 1.0)
(1.0, 0.0011276499774470004, 1.0)
(1.1, 0.0011451080982044705, 1.0)
(1.2000000000000002, 0.0011451080982044705, 1.0)
(1.3, 0.0011451080982044705, 1.0)
(1.4000000000000001, 0.0011451080982044705, 1.0)
(1.5, 0.0011451080982044705, 1.0)
(1.6, 0.0011451080982044705, 1.0)
(1.7000000000000002, 0.0011451080982044705, 1.0)
(1.8, 0.0011451080982044705, 1.0)
(1.9000000000000001, 0.0011451080982044705, 1.0)
(2.0, 0.0011451080982044705, 1.0)
(2.1, 0.0010710286743586, 0.88)
(2.2, 0.0010710286743586, 0.88)
(2.3000000000000003, 0.0010710286743586, 0.88)
(2.4000000000000004, 0.0010710286743586, 0.88)
(2.5, 0.0010710286743586, 0.88)
(2.6, 0.0010710286743586, 0.88)
(2.7, 0.0010710286743586, 0.88)
(2.8000000000000003, 0.0010710286743586, 0.88)
(2.9000000000000004, 0.0010710286743586, 0.88)
(3.0, 0.0010710286743586, 0.88)
(3.1, 0.0012707249183105409, 0.84)
(3.2, 0.0012707249183105409, 0.84)
(3.3000000000000003, 0.0012707249183105409, 0.84)
(3.4000000000000004, 0.0012707249183105409, 0.84)
(3.5, 0.0012707249183105409, 0.84)
(3.6, 0.0012707249183105409, 0.84)
(3.7, 0.0012707249183105409, 0.84)
(3.8000000000000003, 0.0012707249183105409, 0.84)
(3.9000000000000004, 0.0012707249183105409, 0.84)
(4.0, 0.0012707249183105409, 0.84)
(4.1000000000000005, 0.0020730759264058047, 0.64)
(4.2, 0.0020730759264058047, 0.64)
(4.3, 0.0020730759264058047, 0.64)
(4.4, 0.0020730759264058047, 0.64)
(4.5, 0.0020730759264058047, 0.64)
(4.6000000000000005, 0.0020730759264058047, 0.64)
(4.7, 0.0020730759264058047, 0.64)
(4.800000000000001, 0.0020730759264058047, 0.64)
(4.9, 0.0020730759264058047, 0.64)
(5.0, 0.0020730759264058047, 0.64)
