(0.1, 0.0010770059235325794, 0.3333333333333333)
(0.2, 0.000689655172413793, 0.16666666666666666)
(0.30000000000000004, 0.0, 0.0)
(0.4, 0.0, 0.0)
(0.5, 0.0, 0.0)
(0.6000000000000001, 0.0, 0.0)
(0.7000000000000001, 0.0, 0.0)
(0.8, 0.0, 0.0)
(0.9, 0.0, 0.0)
(1.0, 0.0, 0.0)
(1.1, 0.0, 0.0)
(1.2000000000000002, 0.0, 0.0)
(1.3, 0.0, 0.0)
(1.4000000000000001, 0.0, 0.0)
(1.5, -1.0, 0.0)
(1.6, -1.0, 0.0)
(1.7000000000000002, -1.0, 0.0)
(1.8, -1.0, 0.0)
(1.9000000000000001, -1.0, 0.0)
(2.0, -1.0, 0.0)
(2.1, -1.0, 0.0)
(2.2, -1.0, 0.0)
(2.3000000000000003, -1.0, 0.0)
(2.4000000000000004, -1.0, 0.0)
(2.5, -1.0, 0.0)
(2.6, -1.0, 0.0)
(2.7, -1.0, 0.0)
(2.8000000000000003, -1.0, 0.0)
(2.9000000000000004, -1.0, 0.0)
(3.0, -1.0, 0.0)
(3.1, -1.0, 0.0)
(3.2, -1.0, 0.0)
(3.3000000000000003, -1.0, 0.0)
(3.4000000000000004, -1.0, 0.0)
(3.5, -1.0, 0.0)
(3.6, -1.0, 0.0)
(3.7, -1.0, 0.0)
(3.8000000000000003, -1.0, 0.0)
(3.9000000000000004, -1.0, 0.0)
(4.0, -1.0, 0.0)
(4.1000000000000005, -1.0, 0.0)
(4.2, -1.0, 0.0)
(4.3, -1.0, 0.0)
(4.4, -1.0, 0.0)
(4.5, -1.0, 0.0)
(4.6000000000000005, -1.0, 0.0)
(4.7, -1.0, 0.0)
(4.800000000000001, -1.0, 0.0)
(4.9, -1.0, 0.0)
(5.0, -1.0, 0.0)
